Collection text,Collection Description,MetaDescription,MetaKeywords,PageTitle,CollectionImageFilenameSource,CollectionImageFilename2,PageName
Moda Bella Solids,"!!<<strong>>!!Multi buy offer on Moda!!<</strong>>!!

Purchase 3 or more Items and receive 7% off
6 or more Items and receive 12% off
12 or more Items and receive 17% off

Multi Buy Offer applies to any combination of fabric bundle type and collection within the same brand. Excludes Moda fabrics in the Moda Clearance Sale section. 

!!<<em>>!!!!<<strong>>!!!!<<span style='color: #ff0000;'>>!!Discounts applied automatically at checkout. Offer valid whilst stocks last. !!<</strong>>!!!!<</span>>!!!!<</span>>!!!!<</strong>>!!

This is an amazing collection of plain 100% cotton fabrics from Moda. This is a premium quilting weight cotton fabric from Moda with a high thread count giving it a superior silky feel. Bella Solids feels soft to the hand and will sew beautifully both by hand or by sewing machine. Quilters will love this cotton fabric for its ability to mix and match with other printed Moda fabrics.",,,Moda Bella Solids | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/JELLYROLLGROUP.jpg,bellasolidslogo.jpg,Moda-Bella-Solids.html
Moda Block Of The Day - October 2020 ,"Throughout the month of October, Moda are releasing a daily Grunge Fabric Quilt Block.

Here at Quilt Direct we have put our own spin on this years project and we are offering the Block Of The Day Quilt in four different colour schemes, Landscape, Seascape, Skyscape & Dartmoor. 

As well as receiving your Fabric and Patterns, Katherine will be providing 10 videos throughout the month displaying hints & tips to help you achieve the best result from your finished quilt. 

This project lands with the launch of our exciting New Range of Moda Grunge Fabric. We are sure you will love it as much as we do!


",,,,https://www.quiltdirect.co.uk/acatalog/DARTA.jpg,FINISHEDA.jpg,Moda-Block-Of-The-Day---October-2020.html
Moda Colour Cuts,"!!<<strong>>!!Multi buy offer on Moda!!<</strong>>!!

Purchase 3 or more Items and receive 7% off
6 or more Items and receive 12% off
12 or more Items and receive 17% off

Multi Buy Offer applies to any combination of fabric bundle type and collection within the same brand. Excludes Moda fabrics in the Moda Clearance Sale section. 

!!<<em>>!!!!<<strong>>!!!!<<span style='color: #ff0000;'>>!!Discounts applied automatically at checkout. Offer valid whilst stocks last. !!<</strong>>!!!!<</span>>!!!!<</span>>!!!!<</strong>>!!

Colour Cuts are little bites. A sampling tray of treats, when one is not enough. Pick a colour and get a taste of twelve different prints that mix to create a lively fusion of colour and pattern. The combinations can be subtle or they can have that little bit of a clash that every great scrap quilt needs.

",,,Moda Colour Cuts Fabrics | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/MDCBEACHGLASSB.jpg,MODACOLOURCUTSLOGO.jpg,Moda-Colour-Cuts.html
Moda Designer Collections,"!!<<strong>>!!Multi buy offer on Moda & AGF Colormaster: !!<</strong>>!!

Purchase 3 or more Items and receive 7% off
6 or more Items and receive 12% off
12 or more Items and receive 17% off

Multi Buy Offer applies to any combination of fabric bundle type and collection within the same brand. Excludes Moda fabrics in the Moda Clearance Sale section. 

!!<<em>>!!!!<<strong>>!!!!<<span style='color: #ff0000;'>>!!Discounts applied automatically at checkout. Offer valid whilst stocks last. !!<</strong>>!!!!<</span>>!!!!<</span>>!!!!<</strong>>!!","Moda Fabrics 100% Cotton, Jelly Rolls. Charm Squares and Layer Cakes","Latest Jelly Rolls, Layer Cakes precut patchwork fabrics 100% cotton, Moda Jelly Rolls, Jelly Rolls, Moda Jelly Roll. Moda Layer Cake. Moda Charm Squares",Moda Fabric Designer Collections,https://www.quiltdirect.co.uk/acatalog/B1929_1.jpg,modalogo.jpg,Moda_Fabrics.html
Moda Fabric End of Line ,,,,,https://www.quiltdirect.co.uk/acatalog/New-Qube-Dies-A.jpg,MJRBADDABINGA.jpg,Moda-Fabric-End-of-Line-.html
Moda Grunge Dartmoor Colour Scheme,,,,,https://www.quiltdirect.co.uk/acatalog/PINKA.jpg,DARTA.jpg,Dartmoor-Colour-Scheme.html
Moda Grunge Landscape Colour Scheme,,,,,https://www.quiltdirect.co.uk/acatalog/,TEALPURPA.jpg,Teal---Purple-Grunge-Colour-Scheme.html
Moda Grunge Metallics,,,,,https://www.quiltdirect.co.uk/acatalog/,,Moda-Grunge-Metallics.html
Moda Grunge Seascape Colour Scheme,,,,,https://www.quiltdirect.co.uk/acatalog/TEALPURPA.jpg,BLUEA.jpg,Blue-Grunge-Colour-Scheme.html
Moda Grunge Skyscape Colour Scheme,,,,,https://www.quiltdirect.co.uk/acatalog/BLUEA.jpg,PINKA.jpg,Pink-Grunge-Colour-Scheme.html
Moda Mini Charm Packs,,,,,https://www.quiltdirect.co.uk/acatalog/AGF AGFE400A.jpg,MMCGUESTA.jpg,Moda-Mini-Charm-Packs.html
Mountain Mist,"!!<<strong>>!!For an old fashioned appearance, a quality usually limited to cotton battings. Mountain Mist is all polyester with the exclusive Glazene® finish, a combination which makes it easy for you to quilt fine, even stitches into your heirloom. 

This batting can be quilted or tied up to 5"" apart.

The Quilt Light Batting is Dawn Cameron-Dick's favourite wadding.!!<</strong>>!!


",,,Mountain Mist | Sewing & Quilting Tools,https://www.quiltdirect.co.uk/acatalog/Hobbs_Logo.jpg,mountainmist_logoB.jpg,Mountain_Mist.html
Mugs for Stitchers,,,,,https://www.quiltdirect.co.uk/acatalog/SMHeadB.jpg,N43713B.jpg,Mugs-for-Stitchers.html
My Redwork Garden,"By Bunny Hill Designs

Do you love redwork? This lovely fabric combines an iconic color combination in a way that is classic and modern. 
Fabrics in red and cream and some beautiful white-on-cream backgrounds. Twenty-two fabrics designed for redwork fun!  
Fresh, crisp and cheery are the words that inspired this collection. The honey bees are buzzing, and the early birds are chirping. The flirty flowers, cobblestones, and dandelions lead you through this garden collection. These are redwork fabrics we hope you will love!",,,,https://www.quiltdirect.co.uk/acatalog/HARVESTGROUPA.jpg,REDWORKGROUPA.jpg,My-Redwork-Garden.html
Nancy Johnston Designs,,,,Quilter's Rule  Nancy Johnston Designs | Quilting Templates,https://www.quiltdirect.co.uk/acatalog/QRMQTRCCM.jpg,QRMQTNF01.jpg,Nancy-Johnston-Designs.html
Nancy Johnston Designs,,,,,https://www.quiltdirect.co.uk/acatalog/QRMQTH0102.jpg,QRMQTNF01.jpg,Nancy-Johnston-Designs-1.html
Nautilus Collection by Sheri Wood,,,,Quilter's Rule  Nautilus Collection by Sheri Wood | Quilting Templates,https://www.quiltdirect.co.uk/acatalog/QRMQTSM06.jpg,QRNFT.jpg,Nancy-Johnston.html
Nautilus Collection by Sheri Wood,,,,Nautilus Collection by Sheri Wood | Quilter's Rule Templates & Tools,https://www.quiltdirect.co.uk/acatalog/Aurifil40wtcone.jpg,QRHMQTNF01.jpg,Nautilus-Collection-by-Sheri-Wood.html
Nautilus Collection by Sheri Wood,,,,,https://www.quiltdirect.co.uk/acatalog/QRMQTRCCM.jpg,QRNFT.jpg,Nancy-Johnston-1.html
Navy & Blue ,,Robison Anton RayonThreads Navy & Blue,,Robison Anton Rayon Thread 40wt 1000m in Navy & Blue ,https://www.quiltdirect.co.uk/acatalog/RA GH Group.jpg,RA EF Group.jpg,E_F_Navy___Blue_.html
Needle Accessories,,Needle Accessories,,Sewing Needle Accessories including Pincatcher | Magnetic Needle Keeper | Loop Turner | Thread Heaven,https://www.quiltdirect.co.uk/acatalog/CL24X.jpg,CL9520.jpg,Needle_Accessories.html
Needle Accessories,,,,,https://www.quiltdirect.co.uk/acatalog/JJ1100X.jpg,CL4071.jpg,Needles.html
Needle Grippers,,,,Needle Grippers | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/OESDSCISSORS.jpg,EZW2134.jpg,Needle-Grippers.html
Needle Grippers,,,,,https://www.quiltdirect.co.uk/acatalog/AGFFQ\AGFBFQ107.jpg,TT00256.jpg,Needle-Grippers-1.html
Needle Pullers,,,,,https://www.quiltdirect.co.uk/acatalog/TGC11034A.jpg,NN301A.jpg,Needle-Pullers.html
Needle Punch Tool & Accessories,,Bernina Needlepunch Tools,Bernina Needlepunch  Tools,Bernina Sewing Machine Needle Punch Attachments,https://www.quiltdirect.co.uk/acatalog/BERNMainteneceA.jpg,Needlepunch.jpg,BerninaAttachments.html
Needle Storage,,,,Needle Storage | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/EZW2134.jpg,COLSM600.jpg,Needle-Storage.html
Needle Storage,,,,,https://www.quiltdirect.co.uk/acatalog/TT00256.jpg,EZW2130.jpg,Needle-Storage-1.html
Needle Threaders & Cutters,,Needle Threaders,,Sewing and Quilting Needle Threaders,https://www.quiltdirect.co.uk/acatalog/CL9520.jpg,needlethreaders.jpg,Hand_Needle_Threader.html
Needle Threaders & Cutters,,,,,https://www.quiltdirect.co.uk/acatalog/EZW2130.jpg,CL4071.jpg,Needle-Threaders---Cutters.html
Needleplates,,,,Needleplates,https://www.quiltdirect.co.uk/acatalog/kneelifts.jpg,,Stitchplates.html
Needles,,Hand Sewing Needles,,Hand Sewing Needles,https://www.quiltdirect.co.uk/acatalog/JJNEEDLES.jpg,CL24X.jpg,Hand_Needles.html
Needles,,,,,https://www.quiltdirect.co.uk/acatalog/,JJ1100X.jpg,Needles-1.html
Nested Collection,,,,Quilter's Rule Nested Collection | Quilting Templates,https://www.quiltdirect.co.uk/acatalog/QRMSLT.jpg,QROVAL5.jpg,Nested-Ruler-Collection.html
Nested Collection,,,,Quilter's Rule Templates & Tools |Nested Collection,https://www.quiltdirect.co.uk/acatalog/QRHMQTNF01.jpg,QRNMC04.jpg,Nested-Collection.html
Nested Collection,,,,,https://www.quiltdirect.co.uk/acatalog/westaleelogo.jpg,QROVAL5.jpg,Nested-Ruler-Collection-1.html
New Hold,,,,,https://www.quiltdirect.co.uk/acatalog/,,New_Hold.html
Nicholas Ball,,,,Nicholas Ball Fabrics | Moda Designer Collections,https://www.quiltdirect.co.uk/acatalog/Forty3Group.jpg,MKNB50II12A.jpg,Nicholas-Ball-1.html
Nicholas Ball,"Nicholas Ball is a fabric addict from Cardiff, South Wales. After graduating Art School in 2006, it would be some six years before the quilting bug bit. With a passion for improv quilting, Nicholas' aesthetic is an organic one, preferring to sew without the use of patterns or templates. He takes a lot of inspiration from natural world and his Vegetable Patch quilts showcase his love for liberated sewing. He has taught improv quilting both nationally and internationally, contributed to the UK leading quilting magazines and was a co-presenter of the QNNTV show ‘Quilt Monkey’, alongside fellow UK quilter Katy Jones. His debut book ‘Inspiring Improv’ was published in April 2019 and his co-ordinating Aurifil thread collection followed in August.",,,,https://www.quiltdirect.co.uk/acatalog/DLHeadB.jpg,NBHeadB.jpg,Tracy-Pereira.html
Nifty Notions,,,,Nifty Notions Scissors | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/101-maple-street-group.jpg,NN1210.jpg,Nifty-Notions.html
Noble Notions Sew Stack,,,,Noble Notions Sew Stack | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/,NISST001.jpg,Stack.html
Northcott Thread Collections,,,,Northcott Thread Collections | Quilting & Sewing,https://www.quiltdirect.co.uk/acatalog/MKSMFF12B.jpg,MKNF50SC12B.jpg,#NAME?
Northern Light,"By Annie Brady. Hear that noise that moves so soft and slow, that's the sound of freshly fallen snow. 
Nordic starlight, lightly falling snow, deep pine forests, holly leaves and a red-nosed reindeer. Even in the darkest winter, this collection glitters like the northern lights. 
The classic Christmas colors are given a modern Scandi vibe to create a look that will last through the winter. Northern Light will bring seasonal cheer into your home wherever in the world you might be.
",,,,https://www.quiltdirect.co.uk/acatalog/GHOULGROUPA.jpg,NORTHGROUPA.jpg,Northern-Light.html
"Notebooks, Journals and Stationery",,Quilters Notebooks and Stationery,Quilters Notebooks and Stationery,Quilting | Sewing | Craft Journals | Notebook | Stationery,https://www.quiltdirect.co.uk/acatalog/RGPNK51065.jpg,KSPN.jpg,Notebooks_Journals.html
Odif Adhesives ,,,,,https://www.quiltdirect.co.uk/acatalog/BVCUP.jpg,GB505L.jpg,Odif-Adhesives---Fusibles.html
OESD Cut-Away Stabilisers,,,,OESD Cut-Away Stabilisers - for knits and stretchy fabrics,https://www.quiltdirect.co.uk/acatalog/OESDTEARAWAY.jpg,OESDCUTAWAY.jpg,OESD-Cut-Away-Stabilisers.html
OESD Embroidered Appliqué  Fusibles,,,,OESD Embroidered Appliqué  Fusibles,https://www.quiltdirect.co.uk/acatalog/QOCLOGO.jpg,HBSWXX.jpg,OESD-Fusibles.html
OESD Embroidery Design CDs,,,,,https://www.quiltdirect.co.uk/acatalog/PD589A.jpg,OESD21005.jpg,OESD-Embroidery-Design-CDs.html
OESD Embroidery Designs by Benartex Studios,,,,OESD Embroidery Designs by Benartex Studios,https://www.quiltdirect.co.uk/acatalog/tonal blueviolet ADT100_A.jpg,OESD82014_A.jpg,OESD-Embroidery-Designs-by-.html
OESD Embroidery Tapes,,,,OESD Embroidery Tapes | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/westaleelogo.jpg,HBTTAB.jpg,OESD-Embroidery-Tape.html
OESD Scissors,,,,OESD Scissors | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/CloverThimbles.jpg,OESDSCISSORS.jpg,OESD-Scissors-1.html
OESD Stabilisers,"

Trying to choose the correct stabilisers is very confusing, the correct stabiliser is critical to the success of each project and every one is different!
 !!< <a href=""https://youtu.be/LRn85wqszDE?t=10s""_blank""> Watch a Webinar...</a>  >!! that helps you decide which of the OESD stabilisers is right for the project you are embarking on next.



",OESD Stabilisers | Sewing Machine Embroidery Designs and Accessories,OESD Stabilisers| Embroidery Stabilizers | Machine Embroidery stabilisers,OESD Stabilisers | Sewing Machine Embroidery Designs and Accessories,https://www.quiltdirect.co.uk/acatalog/QDFP.jpg,OESDlogo.jpg,OESD-Stabilisers.html
OESD Tear-Away Stabilisers,,,,OESD Tear-Away Stabilisers - for knits and stretchy fabrics,https://www.quiltdirect.co.uk/acatalog/OESDWASHAWAY.jpg,OESDTEARAWAY.jpg,OESD-Tear-Away-Stabilisers.html
OESD Wash-Away Stabilisers,,,,OESD Wash-Away Stabilisers | Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/GB9445.jpg,OESDWASHAWAY.jpg,OESD-Wash-Away-Stabilisers.html
Older Style Bernina Overlockers,"These Accessories are all listed in categories as listed below.  

Category B: 700D,   800DL,  870D, 880DL
Category C: 1100D, 1100DA, 110D
Category D: 1000DA,  1200DA, 1300DC
Category E: 1150MDA,  1200MDA, 1300MDC 

If your Bernina overlocker accessory is not listed in one of these categories please call us on 01822 810877 and we may be able to help.  ",,,,https://www.quiltdirect.co.uk/acatalog/BEN5493P33B_A.jpg,OldBerninaoverlocker.jpg,Bernina-700D--800DL--870D---880DL.html
Omnigrid ,"
These  Omnigrid rulers were designed to give you ultimate accuracy when it comes to measuring; marking and cutting your pieces out.
Omnigrid rulers feature clear acrylic construction with black and yellow marking and instructions for use. 

Easy to read markings
		30º, 45º and 60º lines
		Laser scale markings for absolute accuracy 
		Printed on the underside to avoid optical distortion
		For left or right handed users
",Omnigrid Rulers are probably the worlds leading quilt rulers.  They are Katherine's ruler of choice for accuracy and ease of use.,"omnigrid, creative grid rulers, omnigrid rulers",Omnigrid Rotary Cutting Rulers for Sewing & Quilting,https://www.quiltdirect.co.uk/acatalog/OGR641.jpg,OG611477.jpg,Omnigrid.html
